,rank,name,vote
0,1,剑网3制作人郭炜炜,10011258
1,2,薇娅viyaaa,5055529
2,3,李佳琦Austin,4901475
3,4,李子柒,4315870
4,5,花少北,3793146
5,6,一条小团团OvO,3731358
6,7,UziQAQ,3650262
7,8,old先,3619122
8,9,韦神_GODV,3478843
9,10,iG_TheShy,3464873
10,11,国民老岳父公,3323090
11,12,雪梨Cherie,2737269
