,rank,name,vote
0,1,剑网3制作人郭炜炜,10217237
1,2,薇娅viyaaa,5255400
2,3,李佳琦Austin,5119395
3,4,李子柒,4493577
4,5,花少北,3979713
5,6,UziQAQ,3902868
6,7,一条小团团OvO,3886285
7,8,old先,3784854
8,9,韦神_GODV,3617481
9,10,iG_TheShy,3609050
10,11,国民老岳父公,3472787
11,12,雪梨Cherie,2782194
