,rank,name,vote
0,1,剑网3制作人郭炜炜,7868206
1,2,李佳琦Austin,3015375
2,3,薇娅viyaaa,2918669
3,4,UziQAQ,2907139
4,5,李子柒,2634327
5,6,一条小团团OvO,2276312
6,7,花少北,2125768
7,8,韦神_GODV,2044864
8,9,old先,2009857
9,10,iG_TheShy,2001184
10,11,国民老岳父公,1745344
11,12,雪梨Cherie,1702836
