,rank,name,vote
0,1,剑网3制作人郭炜炜,9989281
1,2,薇娅viyaaa,4980310
2,3,李佳琦Austin,4878026
3,4,李子柒,4280013
4,5,花少北,3780843
5,6,一条小团团OvO,3720304
6,7,old先,3595931
7,8,UziQAQ,3592305
8,9,韦神_GODV,3446770
9,10,iG_TheShy,3432967
10,11,国民老岳父公,3291419
11,12,雪梨Cherie,2684962
