,rank,name,vote
0,1,剑网3制作人郭炜炜,740335
1,2,UziQAQ,449935
2,3,李佳琦Austin,368147
3,4,一条小团团OvO,216634
4,5,薇娅viyaaa,194390
5,6,李子柒,187726
6,7,iG_TheShy,164053
7,8,old先,145382
8,9,韦神_GODV,130772
9,10,JackeyLoveasdzz,117186
10,11,朱婷,75743
11,12,王冰冰,68708
