,rank,name,vote
0,1,剑网3制作人郭炜炜,1190336
1,2,UziQAQ,635972
2,3,李佳琦Austin,439506
3,4,一条小团团OvO,284477
4,5,薇娅viyaaa,259982
5,6,old先,252811
6,7,李子柒,221105
7,8,iG_TheShy,196334
8,9,韦神_GODV,165575
9,10,JackeyLoveasdzz,142120
10,11,朱婷,97273
11,12,花少北,88540
