,rank,name,vote
0,1,剑网3制作人郭炜炜,9432911
1,2,薇娅viyaaa,4367951
2,3,李佳琦Austin,4337051
3,4,李子柒,3862070
4,5,一条小团团OvO,3338424
5,6,花少北,3312069
6,7,UziQAQ,3267720
7,8,old先,3246066
8,9,韦神_GODV,3109137
9,10,iG_TheShy,3088716
10,11,国民老岳父公,2913472
11,12,雪梨Cherie,2348784
