,rank,name,vote
0,1,剑网3制作人郭炜炜,8850307
1,2,李佳琦Austin,3791301
2,3,薇娅viyaaa,3736963
3,4,李子柒,3287931
4,5,UziQAQ,3070872
5,6,一条小团团OvO,2896258
6,7,花少北,2872036
7,8,old先,2720357
8,9,韦神_GODV,2653253
9,10,iG_TheShy,2624086
10,11,国民老岳父公,2421103
11,12,雪梨Cherie,1938124
