,rank,name,vote
0,1,剑网3制作人郭炜炜,6832222
1,2,UziQAQ,2593133
2,3,李佳琦Austin,2440477
3,4,薇娅viyaaa,2394106
4,5,李子柒,1982740
5,6,一条小团团OvO,1859443
6,7,花少北,1454318
7,8,韦神_GODV,1449758
8,9,烈儿宝贝,1426981
9,10,iG_TheShy,1409397
10,11,old先,1354714
11,12,国民老岳父公,1156151
