,rank,name,vote
0,1,剑网3制作人郭炜炜,8502982
1,2,李佳琦Austin,3482121
2,3,薇娅viyaaa,3409047
3,4,李子柒,3079440
4,5,UziQAQ,3014898
5,6,一条小团团OvO,2618399
6,7,花少北,2594184
7,8,old先,2456354
8,9,韦神_GODV,2432027
9,10,iG_TheShy,2394970
10,11,国民老岳父公,2170819
11,12,雪梨Cherie,1838036
