,rank,name,vote
0,1,剑网3制作人郭炜炜,1901813
1,2,UziQAQ,853839
2,3,李佳琦Austin,543993
3,4,薇娅viyaaa,400673
4,5,一条小团团OvO,384507
5,6,old先,374039
6,7,李子柒,271229
7,8,iG_TheShy,246640
8,9,韦神_GODV,216796
9,10,张沫凡MOMO,216070
10,11,JackeyLoveasdzz,181977
11,12,花少北,176752
