,rank,name,vote
0,1,剑网3制作人郭炜炜,10189697
1,2,薇娅viyaaa,5239063
2,3,李佳琦Austin,5087710
3,4,李子柒,4478603
4,5,花少北,3960017
5,6,UziQAQ,3897178
6,7,一条小团团OvO,3872656
7,8,old先,3773565
8,9,韦神_GODV,3613458
9,10,iG_TheShy,3604306
10,11,国民老岳父公,3463043
11,12,雪梨Cherie,2781723
