,rank,name,vote
0,1,剑网3制作人郭炜炜,2516552
1,2,UziQAQ,1087516
2,3,李佳琦Austin,659446
3,4,薇娅viyaaa,555601
4,5,一条小团团OvO,485467
5,6,old先,459623
6,7,李子柒,321686
7,8,iG_TheShy,296902
8,9,韦神_GODV,270534
9,10,花少北,237608
10,11,JackeyLoveasdzz,224182
11,12,张沫凡MOMO,221923
