,rank,name,vote
0,1,剑网3制作人郭炜炜,8915435
1,2,李佳琦Austin,3846489
2,3,薇娅viyaaa,3836787
3,4,李子柒,3364558
4,5,UziQAQ,3085378
5,6,一条小团团OvO,2917912
6,7,花少北,2895085
7,8,old先,2780957
8,9,韦神_GODV,2698706
9,10,iG_TheShy,2670630
10,11,国民老岳父公,2475033
11,12,雪梨Cherie,2016168
