,rank,name,vote
0,1,剑网3制作人郭炜炜,2230244
1,2,UziQAQ,959827
2,3,李佳琦Austin,603348
3,4,薇娅viyaaa,437353
4,5,一条小团团OvO,434912
5,6,old先,416612
6,7,李子柒,297033
7,8,iG_TheShy,270972
8,9,韦神_GODV,247142
9,10,张沫凡MOMO,219839
10,11,花少北,204832
11,12,JackeyLoveasdzz,202602
