,rank,name,vote
0,1,剑网3制作人郭炜炜,3512237
1,2,UziQAQ,1418399
2,3,薇娅viyaaa,850103
3,4,李佳琦Austin,824001
4,5,一条小团团OvO,711961
5,6,old先,552584
6,7,iG_TheShy,484650
7,8,韦神_GODV,469900
8,9,花少北,421529
9,10,烈儿宝贝,411397
10,11,雪梨Cherie,403782
11,12,JackeyLoveasdzz,395510
