,rank,name,vote
0,1,剑网3制作人郭炜炜,4502442
1,2,UziQAQ,1803882
2,3,薇娅viyaaa,1215885
3,4,李佳琦Austin,1195247
4,5,一条小团团OvO,1053342
5,6,李子柒,812697
6,7,雪梨Cherie,806349
7,8,韦神_GODV,798309
8,9,iG_TheShy,796424
9,10,花少北,746830
10,11,烈儿宝贝,700721
11,12,JackeyLoveasdzz,695433
