,rank,name,vote
0,1,剑网3制作人郭炜炜,9834882
1,2,薇娅viyaaa,4749872
2,3,李佳琦Austin,4721893
3,4,李子柒,4146403
4,5,花少北,3682872
5,6,一条小团团OvO,3653056
6,7,old先,3545823
7,8,UziQAQ,3443983
8,9,韦神_GODV,3361760
9,10,iG_TheShy,3347955
10,11,国民老岳父公,3194900
11,12,雪梨Cherie,2573463
