,rank,name,vote
0,1,剑网3制作人郭炜炜,9505354
1,2,薇娅viyaaa,4400229
2,3,李佳琦Austin,4397900
3,4,李子柒,3892170
4,5,一条小团团OvO,3374153
5,6,花少北,3361546
6,7,UziQAQ,3285888
7,8,old先,3271082
8,9,韦神_GODV,3122511
9,10,iG_TheShy,3103969
10,11,国民老岳父公,2931297
11,12,雪梨Cherie,2358375
