,rank,name,vote
0,1,剑网3制作人郭炜炜,7187230
1,2,UziQAQ,2660835
2,3,李佳琦Austin,2641128
3,4,薇娅viyaaa,2588467
4,5,李子柒,2321255
5,6,一条小团团OvO,2026474
6,7,花少北,1704371
7,8,韦神_GODV,1681565
8,9,iG_TheShy,1637832
9,10,old先,1597687
10,11,烈儿宝贝,1462233
11,12,雪梨Cherie,1384945
