,rank,name,vote
0,1,剑网3制作人郭炜炜,905756
1,2,UziQAQ,519494
2,3,李佳琦Austin,394003
3,4,一条小团团OvO,238280
4,5,薇娅viyaaa,220975
5,6,李子柒,199917
6,7,old先,187291
7,8,iG_TheShy,175232
8,9,韦神_GODV,137669
9,10,JackeyLoveasdzz,125565
10,11,朱婷,81010
11,12,王冰冰,75315
