,rank,name,vote
0,1,剑网3制作人郭炜炜,4387314
1,2,UziQAQ,1776157
2,3,薇娅viyaaa,1204038
3,4,李佳琦Austin,1166004
4,5,一条小团团OvO,1027412
5,6,李子柒,788237
6,7,韦神_GODV,778976
7,8,iG_TheShy,773043
8,9,花少北,723282
9,10,雪梨Cherie,719916
10,11,烈儿宝贝,700077
11,12,JackeyLoveasdzz,677130
