,rank,name,vote
0,1,剑网3制作人郭炜炜,7285753
1,2,UziQAQ,2681629
2,3,李佳琦Austin,2680713
3,4,薇娅viyaaa,2601363
4,5,李子柒,2338491
5,6,一条小团团OvO,2050743
6,7,花少北,1724367
7,8,韦神_GODV,1694433
8,9,iG_TheShy,1650796
9,10,old先,1617598
10,11,烈儿宝贝,1463127
11,12,雪梨Cherie,1393292
