,rank,name,vote
0,1,剑网3制作人郭炜炜,8799013
1,2,李佳琦Austin,3734513
2,3,薇娅viyaaa,3712698
3,4,李子柒,3262735
4,5,UziQAQ,3059813
5,6,一条小团团OvO,2876397
6,7,花少北,2855162
7,8,old先,2704581
8,9,韦神_GODV,2646393
9,10,iG_TheShy,2617174
10,11,国民老岳父公,2403413
11,12,雪梨Cherie,1935516
