,rank,name,vote
0,1,剑网3制作人郭炜炜,4442104
1,2,UziQAQ,1791678
2,3,薇娅viyaaa,1211139
3,4,李佳琦Austin,1183162
4,5,一条小团团OvO,1041202
5,6,李子柒,807852
6,7,雪梨Cherie,805657
7,8,iG_TheShy,791538
8,9,韦神_GODV,790433
9,10,花少北,737134
10,11,烈儿宝贝,700516
11,12,JackeyLoveasdzz,690991
