,rank,name,vote
0,1,剑网3制作人郭炜炜,8610957
1,2,薇娅viyaaa,3575358
2,3,李佳琦Austin,3551096
3,4,李子柒,3128624
4,5,UziQAQ,3038060
5,6,一条小团团OvO,2729481
6,7,花少北,2703520
7,8,old先,2561513
8,9,韦神_GODV,2520060
9,10,iG_TheShy,2485844
10,11,国民老岳父公,2269615
11,12,雪梨Cherie,1917701
