,rank,name,vote
0,1,剑网3制作人郭炜炜,2138125
1,2,UziQAQ,911809
2,3,李佳琦Austin,582077
3,4,薇娅viyaaa,426532
4,5,一条小团团OvO,420027
5,6,old先,404433
6,7,李子柒,288156
7,8,iG_TheShy,261699
8,9,韦神_GODV,239292
9,10,张沫凡MOMO,219066
10,11,JackeyLoveasdzz,197527
11,12,花少北,196809
