,rank,name,vote
0,1,剑网3制作人郭炜炜,1907925
1,2,UziQAQ,856260
2,3,李佳琦Austin,545233
3,4,薇娅viyaaa,402035
4,5,一条小团团OvO,385887
5,6,old先,374759
6,7,李子柒,271835
7,8,iG_TheShy,247052
8,9,韦神_GODV,217611
9,10,张沫凡MOMO,216119
10,11,JackeyLoveasdzz,182208
11,12,花少北,177244
