,rank,name,vote
0,1,剑网3制作人郭炜炜,9500514
1,2,薇娅viyaaa,4397918
2,3,李佳琦Austin,4394336
3,4,李子柒,3890709
4,5,一条小团团OvO,3372568
5,6,花少北,3360497
6,7,UziQAQ,3284912
7,8,old先,3269783
8,9,韦神_GODV,3121796
9,10,iG_TheShy,3103573
10,11,国民老岳父公,2930408
11,12,雪梨Cherie,2358339
