,rank,name,vote
0,1,剑网3制作人郭炜炜,8423578
1,2,李佳琦Austin,3422210
2,3,薇娅viyaaa,3320691
3,4,李子柒,3050416
4,5,UziQAQ,2999681
5,6,一条小团团OvO,2587800
6,7,花少北,2566162
7,8,old先,2430468
8,9,韦神_GODV,2415637
9,10,iG_TheShy,2378565
10,11,国民老岳父公,2144270
11,12,雪梨Cherie,1830301
