,rank,name,vote
0,1,剑网3制作人郭炜炜,10480613
1,2,薇娅viyaaa,5709496
2,3,李佳琦Austin,5396152
3,4,李子柒,4770273
4,5,花少北,4198296
5,6,UziQAQ,4139665
6,7,一条小团团OvO,4056318
7,8,old先,3945473
8,9,iG_TheShy,3752843
9,10,韦神_GODV,3746281
10,11,国民老岳父公,3618073
11,12,雪梨Cherie,2968799
