,rank,name,vote
0,1,剑网3制作人郭炜炜,1778011
1,2,UziQAQ,815857
2,3,李佳琦Austin,523483
3,4,薇娅viyaaa,387429
4,5,一条小团团OvO,364289
5,6,old先,354336
6,7,李子柒,261816
7,8,iG_TheShy,238102
8,9,韦神_GODV,206661
9,10,JackeyLoveasdzz,174799
10,11,花少北,162794
11,12,张沫凡MOMO,153172
