,rank,name,vote
0,1,剑网3制作人郭炜炜,7193165
1,2,UziQAQ,2662506
2,3,李佳琦Austin,2644703
3,4,薇娅viyaaa,2590149
4,5,李子柒,2322819
5,6,一条小团团OvO,2029158
6,7,花少北,1706116
7,8,韦神_GODV,1682230
8,9,iG_TheShy,1638486
9,10,old先,1599369
10,11,烈儿宝贝,1462291
11,12,雪梨Cherie,1390872
