,rank,name,vote
0,1,剑网3制作人郭炜炜,9280906
1,2,薇娅viyaaa,4205593
2,3,李佳琦Austin,4195800
3,4,李子柒,3705834
4,5,UziQAQ,3212722
5,6,一条小团团OvO,3182354
6,7,花少北,3159581
7,8,old先,3090377
8,9,韦神_GODV,2963555
9,10,iG_TheShy,2941048
10,11,国民老岳父公,2763078
11,12,雪梨Cherie,2269047
