,rank,name,vote
0,1,剑网3制作人郭炜炜,10525360
1,2,薇娅viyaaa,5731193
2,3,李佳琦Austin,5437848
3,4,李子柒,4789034
4,5,UziQAQ,4309386
5,6,花少北,4256990
6,7,一条小团团OvO,4076090
7,8,old先,3959361
8,9,iG_TheShy,3762419
9,10,韦神_GODV,3751775
10,11,国民老岳父公,3626738
11,12,雪梨Cherie,2969707
