,rank,name,vote
0,1,剑网3制作人郭炜炜,1814429
1,2,UziQAQ,829285
2,3,李佳琦Austin,532719
3,4,薇娅viyaaa,394418
4,5,一条小团团OvO,372380
5,6,old先,363600
6,7,李子柒,266479
7,8,iG_TheShy,241630
8,9,韦神_GODV,209974
9,10,张沫凡MOMO,200737
10,11,JackeyLoveasdzz,178349
11,12,花少北,167844
