,rank,name,vote
0,1,剑网3制作人郭炜炜,1426015
1,2,UziQAQ,699383
2,3,李佳琦Austin,466794
3,4,一条小团团OvO,312262
4,5,薇娅viyaaa,285111
5,6,old先,281658
6,7,李子柒,233283
7,8,iG_TheShy,212108
8,9,韦神_GODV,180404
9,10,JackeyLoveasdzz,153237
10,11,朱婷,104124
11,12,花少北,97736
