,rank,name,vote
0,1,剑网3制作人郭炜炜,10146842
1,2,薇娅viyaaa,5216259
2,3,李佳琦Austin,5043399
3,4,李子柒,4455967
4,5,花少北,3914442
5,6,一条小团团OvO,3848488
6,7,old先,3757756
7,8,UziQAQ,3726837
8,9,韦神_GODV,3606383
9,10,iG_TheShy,3595565
10,11,国民老岳父公,3453356
11,12,雪梨Cherie,2780848
