,rank,name,vote
0,1,剑网3制作人郭炜炜,7210257
1,2,UziQAQ,2665845
2,3,李佳琦Austin,2652171
3,4,薇娅viyaaa,2593197
4,5,李子柒,2325774
5,6,一条小团团OvO,2033709
6,7,花少北,1710342
7,8,韦神_GODV,1684343
8,9,iG_TheShy,1640207
9,10,old先,1603144
10,11,烈儿宝贝,1462595
11,12,雪梨Cherie,1391041
