,rank,name,vote
0,1,剑网3制作人郭炜炜,8377230
1,2,李佳琦Austin,3383373
2,3,薇娅viyaaa,3301743
3,4,李子柒,3032706
4,5,UziQAQ,2989457
5,6,一条小团团OvO,2571350
6,7,花少北,2540722
7,8,old先,2412441
8,9,韦神_GODV,2409580
9,10,iG_TheShy,2371755
10,11,国民老岳父公,2132892
11,12,雪梨Cherie,1829435
