,rank,name,vote
0,1,剑网3制作人郭炜炜,1450493
1,2,UziQAQ,706285
2,3,李佳琦Austin,469273
3,4,一条小团团OvO,314528
4,5,薇娅viyaaa,288532
5,6,old先,284603
6,7,李子柒,234480
7,8,iG_TheShy,214174
8,9,韦神_GODV,182117
9,10,JackeyLoveasdzz,154733
10,11,朱婷,104804
11,12,花少北,98883
