,rank,name,vote
0,1,剑网3制作人郭炜炜,8737432
1,2,薇娅viyaaa,3686633
2,3,李佳琦Austin,3672258
3,4,李子柒,3239080
4,5,UziQAQ,3045535
5,6,一条小团团OvO,2855300
6,7,花少北,2828923
7,8,old先,2687518
8,9,韦神_GODV,2639887
9,10,iG_TheShy,2608145
10,11,国民老岳父公,2391318
11,12,雪梨Cherie,1934635
