,rank,name,vote
0,1,剑网3制作人郭炜炜,1734443
1,2,UziQAQ,792413
2,3,李佳琦Austin,509538
3,4,薇娅viyaaa,369391
4,5,一条小团团OvO,353688
5,6,old先,335238
6,7,李子柒,254592
7,8,iG_TheShy,233021
8,9,韦神_GODV,202915
9,10,JackeyLoveasdzz,170111
10,11,花少北,154262
11,12,张沫凡MOMO,126057
