,rank,name,vote
0,1,剑网3制作人郭炜炜,10190982
1,2,薇娅viyaaa,5240400
2,3,李佳琦Austin,5089185
3,4,李子柒,4479403
4,5,花少北,3961151
5,6,UziQAQ,3897636
6,7,一条小团团OvO,3873492
7,8,old先,3774020
8,9,韦神_GODV,3613709
9,10,iG_TheShy,3604421
10,11,国民老岳父公,3463497
11,12,雪梨Cherie,2781733
