,rank,name,vote
0,1,剑网3制作人郭炜炜,2486496
1,2,UziQAQ,1077775
2,3,李佳琦Austin,655048
3,4,薇娅viyaaa,553984
4,5,一条小团团OvO,480897
5,6,old先,456990
6,7,李子柒,319956
7,8,iG_TheShy,294978
8,9,韦神_GODV,267739
9,10,花少北,235687
10,11,JackeyLoveasdzz,222859
11,12,张沫凡MOMO,221843
