,rank,name,vote
0,1,剑网3制作人郭炜炜,4483315
1,2,UziQAQ,1799855
2,3,薇娅viyaaa,1214549
3,4,李佳琦Austin,1192343
4,5,一条小团团OvO,1049926
5,6,李子柒,811367
6,7,雪梨Cherie,806274
7,8,iG_TheShy,795049
8,9,韦神_GODV,794897
9,10,花少北,745022
10,11,烈儿宝贝,700683
11,12,JackeyLoveasdzz,694907
