,rank,name,vote
0,1,剑网3制作人郭炜炜,3220285
1,2,UziQAQ,1355758
2,3,李佳琦Austin,761884
3,4,薇娅viyaaa,744308
4,5,一条小团团OvO,670193
5,6,old先,526082
6,7,iG_TheShy,458696
7,8,韦神_GODV,436060
8,9,烈儿宝贝,403887
9,10,花少北,395420
10,11,JackeyLoveasdzz,374812
11,12,李子柒,360817
