,rank,name,vote
0,1,剑网3制作人郭炜炜,7861768
1,2,李佳琦Austin,3011644
2,3,薇娅viyaaa,2916985
3,4,UziQAQ,2904814
4,5,李子柒,2633069
5,6,一条小团团OvO,2274276
6,7,花少北,2119294
7,8,韦神_GODV,2039015
8,9,old先,2003063
9,10,iG_TheShy,1994300
10,11,国民老岳父公,1739591
11,12,雪梨Cherie,1697646
