,rank,name,vote
0,1,剑网3制作人郭炜炜,8250031
1,2,李佳琦Austin,3266229
2,3,薇娅viyaaa,3193794
3,4,UziQAQ,2980866
4,5,李子柒,2910859
5,6,一条小团团OvO,2463018
6,7,花少北,2414751
7,8,韦神_GODV,2290908
8,9,old先,2289400
9,10,iG_TheShy,2253108
10,11,国民老岳父公,2011124
11,12,雪梨Cherie,1815109
