,rank,name,vote
0,1,剑网3制作人郭炜炜,9127765
1,2,李佳琦Austin,4051302
2,3,薇娅viyaaa,4038835
3,4,李子柒,3569221
4,5,UziQAQ,3114956
5,6,一条小团团OvO,3066129
6,7,花少北,3043791
7,8,old先,2985946
8,9,韦神_GODV,2884831
9,10,iG_TheShy,2862481
10,11,国民老岳父公,2666659
11,12,雪梨Cherie,2152989
