,rank,name,vote
0,1,剑网3制作人郭炜炜,8438872
1,2,李佳琦Austin,3433014
2,3,薇娅viyaaa,3326623
3,4,李子柒,3055471
4,5,UziQAQ,3003654
5,6,一条小团团OvO,2593010
6,7,花少北,2570458
7,8,old先,2433999
8,9,韦神_GODV,2417997
9,10,iG_TheShy,2380246
10,11,国民老岳父公,2147939
11,12,雪梨Cherie,1830637
