,rank,name,vote
0,1,剑网3制作人郭炜炜,6987335
1,2,UziQAQ,2633698
2,3,薇娅viyaaa,2571477
3,4,李佳琦Austin,2496906
4,5,李子柒,2102442
5,6,一条小团团OvO,1892749
6,7,花少北,1557892
7,8,韦神_GODV,1552567
8,9,iG_TheShy,1506191
9,10,烈儿宝贝,1461486
10,11,old先,1458502
11,12,雪梨Cherie,1280006
