,rank,name,vote
0,1,剑网3制作人郭炜炜,1658148
1,2,UziQAQ,768828
2,3,李佳琦Austin,496107
3,4,一条小团团OvO,342510
4,5,薇娅viyaaa,319057
5,6,old先,317196
6,7,李子柒,247848
7,8,iG_TheShy,227931
8,9,韦神_GODV,197003
9,10,JackeyLoveasdzz,165272
10,11,花少北,138845
11,12,朱婷,111827
