,rank,name,vote
0,1,剑网3制作人郭炜炜,8574556
1,2,李佳琦Austin,3526611
2,3,薇娅viyaaa,3516104
3,4,李子柒,3115091
4,5,UziQAQ,3029912
5,6,一条小团团OvO,2683231
6,7,花少北,2658831
7,8,old先,2518410
8,9,韦神_GODV,2483277
9,10,iG_TheShy,2448295
10,11,国民老岳父公,2228244
11,12,雪梨Cherie,1883343
