,rank,name,vote
0,1,剑网3制作人郭炜炜,8046765
1,2,李佳琦Austin,3163464
2,3,薇娅viyaaa,3039306
3,4,UziQAQ,2929950
4,5,李子柒,2754834
5,6,一条小团团OvO,2405399
6,7,花少北,2272192
7,8,韦神_GODV,2173816
8,9,old先,2147291
9,10,iG_TheShy,2128921
10,11,国民老岳父公,1870709
11,12,雪梨Cherie,1720429
