,rank,name,vote
0,1,剑网3制作人郭炜炜,10650912
1,2,薇娅viyaaa,5834645
2,3,李佳琦Austin,5582779
3,4,李子柒,4926990
4,5,UziQAQ,4419700
5,6,花少北,4379708
6,7,一条小团团OvO,4126419
7,8,old先,4001771
8,9,iG_TheShy,3788726
9,10,韦神_GODV,3767098
10,11,国民老岳父公,3667475
11,12,雪梨Cherie,3037171
