,rank,name,vote
0,1,剑网3制作人郭炜炜,9143234
1,2,李佳琦Austin,4062245
2,3,薇娅viyaaa,4045132
3,4,李子柒,3573659
4,5,UziQAQ,3118372
5,6,一条小团团OvO,3072649
6,7,花少北,3049561
7,8,old先,2990077
8,9,韦神_GODV,2887268
9,10,iG_TheShy,2864401
10,11,国民老岳父公,2669459
11,12,雪梨Cherie,2153181
