,rank,name,vote
0,1,剑网3制作人郭炜炜,5924994
1,2,UziQAQ,2331887
2,3,薇娅viyaaa,1938151
3,4,李佳琦Austin,1927595
4,5,李子柒,1523361
5,6,一条小团团OvO,1492544
6,7,烈儿宝贝,1362441
7,8,韦神_GODV,1153564
8,9,iG_TheShy,1120885
9,10,花少北,1109461
10,11,雪梨Cherie,1064190
11,12,old先,1026656
