,rank,name,vote
0,1,剑网3制作人郭炜炜,8432776
1,2,李佳琦Austin,3427937
2,3,薇娅viyaaa,3323833
3,4,李子柒,3052755
4,5,UziQAQ,3001925
5,6,一条小团团OvO,2590863
6,7,花少北,2569007
7,8,old先,2432428
8,9,韦神_GODV,2416936
9,10,iG_TheShy,2379459
10,11,国民老岳父公,2145810
11,12,雪梨Cherie,1830484
