,rank,name,vote
0,1,剑网3制作人郭炜炜,5662544
1,2,UziQAQ,2258991
2,3,薇娅viyaaa,1713815
3,4,李佳琦Austin,1652075
4,5,一条小团团OvO,1438331
5,6,烈儿宝贝,1359099
6,7,李子柒,1220964
7,8,韦神_GODV,1117381
8,9,iG_TheShy,1093609
9,10,花少北,1072583
10,11,雪梨Cherie,1061289
11,12,old先,986286
