,rank,name,vote
0,1,剑网3制作人郭炜炜,5667065
1,2,UziQAQ,2260049
2,3,薇娅viyaaa,1714163
3,4,李佳琦Austin,1653140
4,5,一条小团团OvO,1439445
5,6,烈儿宝贝,1359135
6,7,李子柒,1221299
7,8,韦神_GODV,1117979
8,9,iG_TheShy,1093857
9,10,花少北,1073057
10,11,雪梨Cherie,1061296
11,12,old先,986692
