,rank,name,vote
0,1,剑网3制作人郭炜炜,8045266
1,2,李佳琦Austin,3162949
2,3,薇娅viyaaa,3038975
3,4,UziQAQ,2929507
4,5,李子柒,2754603
5,6,一条小团团OvO,2404921
6,7,花少北,2271912
7,8,韦神_GODV,2173565
8,9,old先,2147049
9,10,iG_TheShy,2128849
10,11,国民老岳父公,1870470
11,12,雪梨Cherie,1720426
