,rank,name,vote
0,1,剑网3制作人郭炜炜,1040924
1,2,UziQAQ,586664
2,3,李佳琦Austin,421275
3,4,一条小团团OvO,264154
4,5,薇娅viyaaa,244876
5,6,old先,236185
6,7,李子柒,213403
7,8,iG_TheShy,187993
8,9,韦神_GODV,152273
9,10,JackeyLoveasdzz,136198
10,11,朱婷,91595
11,12,花少北,83171
