,rank,name,vote
0,1,剑网3制作人郭炜炜,9142392
1,2,李佳琦Austin,4061549
2,3,薇娅viyaaa,4044626
3,4,李子柒,3573457
4,5,UziQAQ,3118080
5,6,一条小团团OvO,3072330
6,7,花少北,3049164
7,8,old先,2989859
8,9,韦神_GODV,2887093
9,10,iG_TheShy,2864166
10,11,国民老岳父公,2669308
11,12,雪梨Cherie,2153181
